"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_SYNTHESIS_OF_DNA","REACTOME_SYNTHESIS_OF_DNA",106,0.420440939856638,1.81226229073511,0.000153247961105391,0.00313027802520192,0.00259952969398791,2030,"tags=30%, list=15%, signal=26%","PCNA/CDT1/PSMB3/MCM2/CDC45/UBE2C/UBE2D1/CDC6/ORC1/CCNA2/POLE2/MCM4/POLD1/MCM7/CDK2/PSMB2/CCNA1/MCM6/DNA2/POLE/GINS3/ANAPC11/GMNN/PSMB7/CCNE1/RFC3/UBB/RFC4/POLA1/RFC5/GINS2/PSMA2"
"REACTOME_KINESINS","REACTOME_KINESINS",44,0.53080983705917,1.92389895462772,0.000163158056126348,0.00327895061182952,0.00272299438322921,2559,"tags=39%, list=19%, signal=31%","KLC1/KIF4A/KIF2C/KIF11/KIF5B/RACGAP1/TUBA1C/CENPE/KLC2/KIF20A/TUBB6/KIF1B/KIF23/KIF3B/KIF3C/KIF22/KIF18B"
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",93,0.421253951395223,1.77935188170416,0.00017470098439903,0.00345519724700304,0.00286935785571005,1450,"tags=27%, list=11%, signal=24%","CXCL2/CXCL1/CCL20/C3AR1/CXCL3/FPR1/FPR2/CCL3/CXCR1/F2/ACKR3/PPBP/CCL3L3/C5AR1/PF4/PROK2/CXCR2/ANXA1/CXCL16/F2RL1/GPER1/XK/EDN1/CCL4/CCR2"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",163,0.36498099454319,1.67922115609055,0.00022607726169012,0.00440144168852953,0.00365516362239126,2593,"tags=28%, list=19%, signal=23%","SLCO4A1/SLC36A1/SLC22A15/EMB/SLC28A3/SLC8A1/SRI/SLC16A3/SLC11A1/SLC40A1/SLC15A4/SLC1A3/SLC39A8/SLC4A2/SLC2A3/SLC6A6/SLC25A6/SLC43A2/SLC36A4/SLC25A10/SLC35A1/SLC35A2/SLC24A4/SLC22A16/SLC30A5/SLC29A1/SLC7A5/SLCO4C1/SLC35B2/SLC26A6/SLC11A2/SLC24A5/ARL2BP/SLC24A3/SLC39A3/ARL2/SLC18A2/SLC2A6/SLC7A10/SLC9A8/SLC31A1/SLC27A4/SLC26A2/SLC2A9/SLC25A18"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",82,0.444036982700809,1.83959652285399,0.000230146038616787,0.00441172252486948,0.003663701311098,4103,"tags=50%, list=31%, signal=35%","KLC1/KIF4A/KIF2C/NSF/KIF11/KIF5B/RACGAP1/TUBA1C/CENPE/TMED7/RAB1A/KDELR1/KLC2/NAPG/KIF20A/KDELR2/TUBB6/KIF1B/KIF23/COPB2/KIF3B/KIF3C/KIF22/KIF18B/COPE/TMED3/ARFGAP1/COPB1/KIF18A/TUBB2A/RINT1/TUBA4A/COPA/ARF1/BNIP1/ARF3/KIFC1/ZW10/KIF2A/TUBB3/ARFGAP3"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR","REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",123,0.391855782958399,1.7252027405669,0.000251389622936899,0.00474593136635419,0.00394124400872364,2009,"tags=32%, list=15%, signal=27%","PPP4C/PCNA/PPP4R2/RAD51AP1/POLQ/RAD51/RMI2/TIPIN/CCNA2/POLE2/TOPBP1/POLD1/CHEK1/PIAS4/PAXIP1/CDK2/CCNA1/KPNA2/DNA2/BARD1/EXO1/GEN1/POLE/RAD1/BRCA1/TIMELESS/SPIDR/FIGNL1/BLM/RFC3/UBB/RFC4/RAD51D/UIMC1/RFC5/UBE2N/BAP1/BRCA2/LIG4"
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES",66,0.464722824519239,1.84359836181982,0.000321870867566425,0.0059220613985561,0.00491795755240403,2101,"tags=36%, list=16%, signal=31%","ACSL1/AGPAT2/CDK5/PLIN2/ASH2L/DGAT2/PAXIP1/PDK4/CEBPA/MGLL/SCD/MED20/PHLDA1/MED12/LPL/PPARG/HDAC3/CD36/RB1/LIPE/CDK8/MED14/RXRA/NCOA4"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",172,0.350525861297089,1.62284797123793,0.00032319436203998,0.0059220613985561,0.00491795755240403,1539,"tags=23%, list=11%, signal=20%","GNB2/CXCL2/CXCL1/GNAQ/CCL20/CDK5/C3AR1/CXCL3/FPR1/FPR2/GNA15/HCAR2/SUCNR1/CXCR1/GNAI3/ACKR3/PRKCD/ADCY4/PPBP/RGS18/MAPK1/C5AR1/PF4/KPNA2/GNG5/CAMKK2/CXCR2/P2RY13/ADRA2B/ANXA1/CXCL16/ADORA3/PRKAR2B/LPAR1/GPER1/CCL4/CCR2/RGS14/PPP1CA"
"REACTOME_COLLAGEN_DEGRADATION","REACTOME_COLLAGEN_DEGRADATION",39,0.552573988414932,1.9443574743435,0.000330493150202171,0.00596803572683921,0.00495613679097993,2746,"tags=44%, list=20%, signal=35%","MMP9/CTSD/ADAM9/MMP10/COL17A1/ELANE/MMP8/CTSL/COL8A2/COL23A1/ADAM17/COL18A1/ADAM10/CTSB/COL1A2/COL9A3/COL6A3"
"REACTOME_NGF_STIMULATED_TRANSCRIPTION","REACTOME_NGF_STIMULATED_TRANSCRIPTION",34,0.579575430431418,1.97656080694978,0.00036284861907142,0.00645870541947127,0.00536361191800309,2184,"tags=44%, list=16%, signal=37%","CDK5/TRIB1/FOSB/FOSL1/RRAD/FOS/SGK1/F3/EGR2/EGR3/DNM2/JUNB/VGF/EGR1/JUND"
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES","REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",27,0.613563712278438,1.96272238147797,0.000408516266288531,0.00716917278585224,0.00595361734264827,1467,"tags=41%, list=11%, signal=36%","MPO/NCF4/CYBB/CYBA/SLC11A1/ATP6V1E1/ATP6V0A1/ATP6V1B2/ATP6V1D/ATP6V0D1/TCIRG1"
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX","REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX",15,0.724277815846787,1.97762422319456,0.000436265305105017,0.00754981347445627,0.00626971922395076,2355,"tags=60%, list=18%, signal=50%","YWHAH/CDK1/CCNA2/CCNB1/CHEK1/CCNA1/CDC25C/WEE1/YWHAB"
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",31,0.57779363279255,1.93415952076075,0.000442327202967747,0.00754985883421661,0.00626975689282329,2188,"tags=48%, list=16%, signal=41%","NCF4/CYBB/CYBA/SOD2/PRDX5/CYCS/GPX1/GSR/PRDX3/ATOX1/CAT/TXN/TXNRD1/PRDX1/P4HB"
"REACTOME_COMPLEMENT_CASCADE","REACTOME_COMPLEMENT_CASCADE",34,0.573278242602885,1.95508513009678,0.00047844966866703,0.00794864382878826,0.00660092665683777,874,"tags=32%, list=7%, signal=30%","CLU/C3AR1/ELANE/CR1/F2/CD55/CD59/CD46/C1QC/C5AR1/C1QA"
"REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION",145,0.36587715371514,1.65364201880451,0.000473413788592078,0.00794864382878826,0.00660092665683777,2243,"tags=30%, list=17%, signal=26%","GNB2/MAPK14/C3AR1/P2RX4/FCGR1A/NLRP3/CTSG/IL1B/CYBA/ARPC5/CD163/ACTR3/FGR/LYN/GNAI3/PSTPIP1/ADCY4/MAPK1/RAC1/CRK/SYK/JUN/GNG5/IL10/IL6/MYO10/PRKAR2B/ARPC4/GGT1/ACTB/TXN/GRB2/ADAM17/WASF1/DVL3/ENTPD1/GNAI2/MAPK3/CASP1/PRKACA/GNB1/IL18/ACTR2/P2RX7"
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1","REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1",14,0.730883296197721,1.97867138978134,0.000509481348153568,0.00835281262893876,0.00693656738552572,519,"tags=36%, list=4%, signal=34%","E2F1/MYBL2/CDK1/TFDP1/CCNA2"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",155,0.353202786315354,1.61253774236755,0.00052781944540653,0.00854107829839658,0.00709291202781434,1450,"tags=23%, list=11%, signal=20%","CXCL2/CXCL1/CCL20/C3AR1/CXCL3/FPR1/FPR2/CCL3/HCAR2/SUCNR1/FFAR2/LTB4R/CXCR1/F2/ACKR3/PTGER2/PPBP/CCL3L3/C5AR1/PF4/PROK2/TBXA2R/CXCR2/P2RY13/ADRA2B/ANXA1/CXCL16/ADORA3/F2RL1/LPAR1/GPER1/XK/EDN1/CCL4/CCR2"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",36,0.554919164118763,1.91877836369527,0.000580639873776475,0.00927534977853189,0.00770268550502395,2553,"tags=53%, list=19%, signal=43%","MCM2/CDC45/CDC6/ORC1/MCM4/CDC25A/MCM7/CHEK1/CDK2/MCM6/RAD1/CDC25C/RFC3/MCM10/RFC4/RFC5/ORC6/HUS1/RPA1"
"REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION","REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION",14,0.724930435062543,1.96255560758083,0.000633277302521971,0.00976935851225631,0.00811293352838384,2507,"tags=64%, list=19%, signal=52%","CCNB2/CDK1/PLK1/CCNB1/MAPK1/RAB1A/MAPK3/USO1/GOLGA2"
"REACTOME_DNA_STRAND_ELONGATION","REACTOME_DNA_STRAND_ELONGATION",32,0.563003315141216,1.89936105657171,0.000642927285718313,0.00976935851225631,0.00811293352838384,1976,"tags=44%, list=15%, signal=37%","PCNA/MCM2/CDC45/MCM4/POLD1/MCM7/MCM6/DNA2/GINS3/RFC3/RFC4/POLA1/RFC5/GINS2"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",55,0.491640346326427,1.87359431638549,0.000630334205365165,0.00976935851225631,0.00811293352838384,2786,"tags=51%, list=21%, signal=40%","YWHAH/CDK1/RMI2/CCNA2/TOPBP1/CCNB1/CHEK1/PIAS4/CCNA1/DNA2/BARD1/EXO1/RAD1/BRCA1/CDC25C/BLM/RFC3/RFC4/UIMC1/RFC5/UBE2N/RMI1/WEE1/YWHAB/HUS1/RPA1/TOP3A/BRIP1"
"REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING",203,0.33503773142109,1.57627790301316,0.000639602174197536,0.00976935851225631,0.00811293352838384,1450,"tags=20%, list=11%, signal=18%","ADM/GNB2/CXCL2/CXCL1/CCL20/C3AR1/CXCL3/FPR1/FPR2/CCL3/HCAR2/SUCNR1/FFAR2/LTB4R/CXCR1/F2/CD55/ACKR3/PTGER2/PPBP/CCL3L3/C5AR1/PF4/GNG5/PROK2/TBXA2R/CXCR2/P2RY13/ADRA2B/ANXA1/CXCL16/ADORA3/F2RL1/LPAR1/GPER1/XK/EDN1/CCL4/FZD9/CALCRL/CCR2"
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX","REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX",17,0.696929662235553,2.00445039209837,0.000680469836564764,0.0102152459802373,0.0084832193956013,641,"tags=35%, list=5%, signal=34%","E2F1/PCNA/TOP2A/TFDP1/CDC6/CDC25A"
"REACTOME_SIGNALING_BY_NTRKS","REACTOME_SIGNALING_BY_NTRKS",115,0.376297747852958,1.62717133826725,0.000697696921034758,0.0102274160424624,0.00849332598609494,2184,"tags=32%, list=16%, signal=27%","CDK5/MAPK14/TRIB1/FOSB/NRAS/IRS2/FOSL1/RRAD/STAT3/MEF2A/FOS/RHOA/KRAS/MAPK1/RAC1/CRK/SGK1/F3/RAP1A/RPS6KA2/DUSP6/MAP2K1/EGR2/DUSP3/PIK3CB/AP2S1/EGR3/GRB2/CLTC/RALB/MAPK3/DNM2/PTPN11/JUNB/VGF/EGR1/JUND"
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",177,0.336739564204262,1.5594006534388,0.000696072507670601,0.0102274160424624,0.00849332598609494,2251,"tags=25%, list=17%, signal=21%","BACH1/IDH1/NCF4/FABP1/CYBB/PSMB3/NLRP3/CYBA/SOD2/STAT3/PGD/PRDX5/HBB/AREG/CYCS/PRKCD/COX7A2/TALDO1/MAFG/ME1/GCLM/PSMB2/HM13/G6PD/GPX1/GSR/BRCA1/BLVRB/PRDX3/ATOX1/MAP1LC3B/PSMB7/ALB/CAT/HDAC3/COX7A2L/TXN/TXNRD1/UBB/PSMA2/RXRA/PRDX1/COX7B/P4HB/EIF2AK3"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",56,0.46974960348769,1.79543326815722,0.000737746376929358,0.0106887440192323,0.00887643437602887,2786,"tags=52%, list=21%, signal=41%","PPP4C/PPP4R2/RMI2/TIPIN/CCNA2/TOPBP1/CHEK1/PIAS4/CDK2/CCNA1/DNA2/BARD1/EXO1/RAD1/BRCA1/TIMELESS/BLM/RFC3/UBB/RFC4/UIMC1/RFC5/UBE2N/RMI1/SIRT6/HUS1/RPA1/TOP3A/BRIP1"
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",103,-0.39847290168796,-1.6792138186112,0.000769139046852129,0.0110154856595144,0.0091477759595359,2279,"tags=36%, list=17%, signal=30%","SLAMF7/CD22/HLA-A/ICAM4/TYROBP/CD19/FCGR3A/CD3E/SH2D1A/CLEC4G/FCGR2B/HCST/HLA-F/ITGA4/CD1A/LAIR2/CD8B/KLRC1/LILRA4/NCR1/CRTAM/CD247/ITGB2/CD3G/ITGAL/KLRF1/KIR3DL2/SH2D1B/CD3D/CD40LG/CD1C/KLRB1/CD40/CD226/KLRD1/ITGB7/CD81"
"REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND","REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND",17,0.689775769460159,1.98387496827056,0.000793097667999766,0.0112295419809967,0.00932553836894462,1687,"tags=35%, list=13%, signal=31%","S100A9/TLR2/S100A8/TLR4/TLR1/CD36"
"REACTOME_SARS_COV_1_INFECTION","REACTOME_SARS_COV_1_INFECTION",132,-0.365815974095564,-1.58636391691503,0.00100777602324214,0.01410886432539,0.01171666269482,689,"tags=30%, list=5%, signal=29%","CAV1/RPS10/ST3GAL3/RPS3/RPS8/PIK3R4/KPNB1/IKBKE/VHL/UBA52/RPS15/RPS18/FAU/PARP16/RPSA/SMAD3/RPS23/RPS4X/ST6GAL1/RPS21/RPS6/RPS17/SMAD4/RPS16/GANAB/RPS3A/RPS27A/RPS11/RPS19/RPS25/RPS20/RPS15A/RPS5/RPS12/RPS7/RPS4Y1/RCAN3/RPS27/RPS2/RPS29"
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA","REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",12,0.753334112008308,1.95662892618142,0.00102847334279344,0.0142184564422547,0.0118076731289485,1541,"tags=50%, list=11%, signal=44%","HP/CD163/HBB/LRP1/HPR/ALB"
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS",43,0.498792421927905,1.80232022315489,0.00103842659409725,0.0142184564422547,0.0118076731289485,2272,"tags=35%, list=17%, signal=29%","AURKB/PCNA/TOP2A/CDCA8/BIRC5/SEH1L/PIAS4/AURKA/NUP98/NUP37/NUP214/NUP107/SEC13/NUP93/NUP205"
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM","REACTOME_DISEASES_OF_IMMUNE_SYSTEM",31,0.554880431680651,1.85745776503615,0.00107584637759444,0.0145707020269856,0.0121001943841572,2574,"tags=45%, list=19%, signal=37%","S100A9/TLR2/S100A8/NFKBIA/MYD88/TLR4/TICAM1/TLR1/CD36/TLR5/HMGB1/UNC93B1/NFKB1/CHUK"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",33,0.542165724449262,1.83893093984947,0.00111554281191158,0.0149458746628154,0.0124117553379636,1845,"tags=42%, list=14%, signal=37%","CDT1/MCM2/CDC45/CDC6/ORC1/POLE2/MCM4/MCM7/CDK2/MCM6/POLE/GMNN/MCM10/POLA1"
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR","REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR",62,0.446568005910877,1.7336550144162,0.00118772654295854,0.0157436943885781,0.0130743022589949,2133,"tags=40%, list=16%, signal=34%","PCNA/RAD51AP1/RAD51/RMI2/POLE2/TOPBP1/POLD1/CHEK1/DNA2/BARD1/EXO1/GEN1/POLE/RAD1/BRCA1/SPIDR/FIGNL1/BLM/RFC3/UBB/RFC4/RAD51D/RFC5/BRCA2/RMI1"
"REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES","REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES",29,0.57452418173309,1.8849585937171,0.00125966017724943,0.0165214376931872,0.0137201767782403,2419,"tags=38%, list=18%, signal=31%","SLCO4A1/SLC28A3/SLC25A6/SLC35A1/SLC35A2/SLC29A1/SLCO4C1/SLC35B2/ARL2BP/ARL2/SLC27A4"
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",177,0.328361230794453,1.5206015933258,0.00135933179950319,0.0176429939810518,0.0146515697249082,2909,"tags=32%, list=22%, signal=25%","PLIN3/KLC1/KIF4A/KIF2C/RAB18/MAN2A1/NSF/KIF11/KIF5B/RACGAP1/TUBA1C/CENPE/TMED7/GOLGA4/VPS54/RAB1A/DCTN2/KDELR1/KLC2/STX10/NAPG/KIF20A/DYNLL1/RAB3GAP1/GALNT1/VAMP3/CAPZA1/KDELR2/TUBB6/TGOLN2/DCTN6/COG7/KIF1B/CAPZA2/GALNT2/KIF23/COPB2/KIF3B/DYNC1I2/PAFAH1B3/DCTN4/COG3/RAB36/KIF3C/KIF22/KIF18B/RAB3GAP2/ACTR10/GOSR2/COPE/RAB33B/RAB6B/MAN1A1/TMED3/MAN2A2/ARFGAP1"
"REACTOME_UNWINDING_OF_DNA","REACTOME_UNWINDING_OF_DNA",12,0.744631844661299,1.93402659377259,0.00145944154302429,0.0185775432388466,0.0154276632624704,1976,"tags=58%, list=15%, signal=50%","MCM2/CDC45/MCM4/MCM7/MCM6/GINS3/GINS2"
"REACTOME_DNA_REPLICATION","REACTOME_DNA_REPLICATION",122,0.374020205137626,1.63598716163633,0.00146115508620142,0.0185775432388466,0.0154276632624704,2883,"tags=35%, list=22%, signal=28%","PCNA/CDT1/PSMB3/MCM2/CDC45/UBE2C/UBE2D1/CDC6/ORC1/CCNA2/POLE2/MCM4/POLD1/MCM7/CDK2/PSMB2/CCNA1/MCM6/DNA2/POLE/GINS3/ANAPC11/GMNN/PSMB7/CCNE1/RFC3/MCM10/UBB/RFC4/POLA1/RFC5/GINS2/PSMA2/LIG3/FZR1/ORC6/PSMD3/RPA1/PSMA1/TOP3A/PSMD2/CDC7/ANAPC5"
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION","REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",27,0.577983536872046,1.84890533980888,0.00151513736304759,0.0190693045894677,0.0158360449534905,894,"tags=37%, list=7%, signal=35%","HJURP/CCNB2/FOXM1/CDK1/PLK1/CCNA2/CDC25A/CCNB1/CDK2/CCNA1"
"REACTOME_FORMATION_OF_AXIAL_MESODERM","REACTOME_FORMATION_OF_AXIAL_MESODERM",11,-0.748916925546242,-1.94581339622896,0.00168616731965864,0.0210096448029467,0.0174473944760468,1293,"tags=36%, list=10%, signal=33%","TEAD2/SMAD3/LEF1/TCF7"
"REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION","REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION",11,0.746009251553018,1.87025409509192,0.00183956842508467,0.0226940817589653,0.0188462299307788,2124,"tags=55%, list=16%, signal=46%","HEXA/HYAL3/CHP1/HMMR/HEXB/HYAL2"
"REACTOME_CO_INHIBITION_BY_PD_1","REACTOME_CO_INHIBITION_BY_PD_1",18,-0.645179564818824,-1.88564623924969,0.00193126380149716,0.0235917127124065,0.0195916647767979,1964,"tags=50%, list=15%, signal=43%","CD3E/HLA-DQB1/HLA-DPB1/HLA-DQA1/CD4/CD247/CD3G/CD3D/LCK"
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",104,0.377370496337126,1.62492520706776,0.00211178425073191,0.0255464386059413,0.0212149608428152,2681,"tags=37%, list=20%, signal=29%","KLC1/CTSD/KIF4A/KIF2C/RAB7A/KIF11/KIF5B/CTSL/RACGAP1/TUBA1C/CENPE/SEC24A/DCTN2/KLC2/KIF20A/DYNLL1/CAPZA1/TUBB6/DCTN6/CTSS/CAPZA2/SEC23A/AP2S1/KIF23/AP1S1/KIF3B/SEC13/CLTC/DYNC1I2/SEC24D/DNM2/DCTN4/OSBPL1A/KIF3C/KIF22/CTSB/ACTR10/AP1M1"
"REACTOME_IRAK4_DEFICIENCY_TLR2_4","REACTOME_IRAK4_DEFICIENCY_TLR2_4",17,0.66364036704231,1.90870652522272,0.002369685604002,0.0281202691674905,0.0233523904634985,1687,"tags=41%, list=13%, signal=36%","S100A9/TLR2/S100A8/MYD88/TLR4/TLR1/CD36"
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY","REACTOME_PENTOSE_PHOSPHATE_PATHWAY",13,0.694702083978507,1.83127920981022,0.00235276477832452,0.0281202691674905,0.0233523904634985,2042,"tags=62%, list=15%, signal=52%","PGM2/PGD/RBKS/TALDO1/G6PD/PGLS/RPE/SHPK"
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS","REACTOME_RHO_GTPASES_ACTIVATE_PKNS",32,0.525060498722528,1.77135629009138,0.00252134234481965,0.0296376656758988,0.0246125076957072,2647,"tags=41%, list=20%, signal=33%","YWHAH/MYL6/RHOA/RAC1/KDM1A/PAK1/CDC25C/PDPK1/MYL9/PPP1CB/MYL12B/YWHAB/RHOB"
"REACTOME_HATS_ACETYLATE_HISTONES","REACTOME_HATS_ACETYLATE_HISTONES",75,-0.410222802303415,-1.62643472336032,0.00258400444194197,0.0300903694828009,0.0249884541704767,1806,"tags=24%, list=13%, signal=21%","KANSL1/SUPT3H/MEAF6/JADE1/EPC1/PHF20/HCFC1/MBIP/TADA2B/CLOCK/KAT6A/TADA1/USP22/KAT2A/ELP3/JADE2/MSL2/ELP2"
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",102,0.373154334846439,1.58808212920954,0.00305190565649982,0.034889624684723,0.0289739807933452,2637,"tags=33%, list=20%, signal=27%","S100A12/MAPK14/NFKBIA/MYD88/SLC15A4/ALPK1/MEF2A/NLRX1/FOS/TLR4/MAPK1/JUN/IRAK2/MAP2K3/RPS6KA2/DUSP6/TICAM1/MAP2K1/DUSP3/MAPK9/MAP3K8/UBB/UBE2N/IKBIP/MAPK3/RIPK2/HMGB1/MAP2K6/PIK3C3/NOD2/NFKB1/CHUK/PELI2/NFKBIB"
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING","REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",124,0.351302022200016,1.54865472399507,0.00305214212731525,0.034889624684723,0.0289739807933452,2676,"tags=33%, list=20%, signal=27%","IL1R2/S100A12/NFKBIA/PSMB3/CTSG/IL1B/MYD88/STAT3/ALPK1/IL1R1/IRAK3/NLRX1/ALOX5/IL1RN/TOLLIP/IRAK2/PSMB2/PTPN2/IL18R1/MAP2K1/IL1RAP/PSMB7/IL18RAP/MAP3K8/UBB/UBE2N/PSMA2/IKBIP/PTPN11/CASP1/IL18/RIPK2/HMGB1/MAP2K6/NOD2/PSMD3/NFKB1/CHUK/PELI2/NFKBIB/PSMA1"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES",46,0.467651459225068,1.7075343182811,0.00314739917206951,0.0356514488036237,0.0296066352741084,1975,"tags=37%, list=15%, signal=32%","E2F1/PCNA/RGCC/CDK1/TFDP1/GADD45A/CCNA2/CCNB1/AURKA/E2F8/CDK2/CCNA1/PLK3/CDC25C/CCNE1/ARID3A/CENPJ"
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS","REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",21,-0.57770214825185,-1.7514775513409,0.00324861501585774,0.0364664352230518,0.0302834382227422,999,"tags=33%, list=7%, signal=31%","DGKE/PRKCH/DAGLA/DGKA/RASGRP1/PRKCQ/DGKQ"
"REACTOME_PEPTIDE_HORMONE_METABOLISM","REACTOME_PEPTIDE_HORMONE_METABOLISM",52,0.453656099056132,1.70453299369273,0.0032971894927031,0.036681233106322,0.0304618164598417,2720,"tags=40%, list=20%, signal=32%","INHBA/CTSD/CDX2/CTSG/KLF4/KIF5B/ANPEP/RAB27A/IGF1/EXOC6/MME/SLC30A5/SPCS2/INHBB/EXOC7/CPE/GNB1/P4HB/CES1/EXOC5/AGT"
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES","REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES",13,0.683349121395024,1.80135207294341,0.00345992631315841,0.0381510458955343,0.0316824179397738,786,"tags=38%, list=6%, signal=36%","NRAS/RHOA/KRAS/RAC1/CRK"
