"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION","REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION",31,0.627501732360939,2.11340840527379,5.17742286572271e-05,0.00107759864529081,0.000879412259314796,1937,"tags=45%, list=14%, signal=39%","TUBB2B/GJB1/TUBB2A/TUBB3/DNM2/TUBA1C/TUBB4B/TUBB6/CLTCL1/MYO6/SRC/CLTC/TUBA1B/GJB6"
"REACTOME_MITOTIC_G2_G2_M_PHASES","REACTOME_MITOTIC_G2_G2_M_PHASES",173,0.37689132065376,1.75944348375924,5.2755631912311e-05,0.00107759864529081,0.000879412259314796,1264,"tags=23%, list=9%, signal=21%","TUBB2B/UBB/DYNLL1/FOXM1/TPX2/CDK1/E2F1/CCNB1/CCNB2/CDC25A/PLK1/CLASP1/TUBB2A/TUBB3/PHLDA1/YWHAG/HSP90AA1/TUBG1/CDKN1A/CCNA2/GTSE1/TUBA1C/YWHAE/PPP2CB/CDC25C/MYBL2/TUBB4B/E2F3/TUBB6/PRKACA/PCM1/PSMB5/CSNK1D/DCTN2/AURKA/PSMA2/HJURP/PSMC3/LIN9"
"REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES",217,0.358311855231385,1.72019198966943,6.06513884842471e-05,0.0012188972588931,0.000994723960539605,2325,"tags=31%, list=17%, signal=26%","SDC1/PFKFB3/PPP1R3C/GPC3/UBB/PFKFB4/SDC4/HK1/GBE1/PGD/PGAM1/B4GALT1/SDC2/PGM2/XYLB/HK2/HEXB/HK3/VCAN/B4GALT5/SEH1L/PPP2CB/NUP98/SLC35D2/CHSY1/AGRN/GAPDH/FUT4/SGSH/PRKACA/ENO1/PYGL/CHPF/B4GALT2/HPSE/PC/MANBA/GAA/ST3GAL6/HEXA/GALNS/CHST15/ALDOC/PGK1/GNS/SLC2A1/DSE/RANBP2/PPP2R1B/SDC3/GYG1/RBKS/TALDO1/HGSNAT/NUP35/G6PD/HMMR/ALDH1A1/PYGM/XYLT2/LUM/HYAL2/PHKA2/SLC9A1/PRPS2/SLC26A2/SORD/GALE"
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","REACTOME_CHOLESTEROL_BIOSYNTHESIS",24,0.670452211749239,2.1272947521826,6.71522674913338e-05,0.00132812262371749,0.00108386115950925,1984,"tags=54%, list=15%, signal=46%","DHCR24/HMGCS1/DHCR7/SQLE/HMGCR/LBR/CYP51A1/NSDHL/LSS/EBP/SC5D/MSMO1/MVK"
"REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND","REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND",17,0.740830455066967,2.11195773792485,7.46590715051197e-05,0.00142890787948419,0.00116611051075588,1577,"tags=59%, list=12%, signal=52%","TLR2/FGA/FGG/TLR4/S100A8/FGB/CD14/APOB/S100A9/TLR7"
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM","REACTOME_DISEASES_OF_IMMUNE_SYSTEM",31,0.621105348157057,2.09186556093935,7.43287130389247e-05,0.00142890787948419,0.00116611051075588,1577,"tags=45%, list=12%, signal=40%","TLR2/FGA/FGG/NFKBIA/TLR4/RELA/MYD88/S100A8/NFKB1/FGB/CD14/CHUK/S100A9/TLR7"
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS",33,0.603252941563103,2.05187024114088,7.56885393627261e-05,0.00142890787948419,0.00116611051075588,3041,"tags=55%, list=23%, signal=42%","KRT19/VTN/FOXA2/FN1/LAMC1/LAMA5/ANXA3/CA2/COL5A2/PROM1/COL2A1/LAMB3/SOX9/LAMB1/ANXA2/COL27A1/LAMB2/LAMA4"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT","REACTOME_MITOTIC_SPINDLE_CHECKPOINT",104,0.431139610864481,1.86218806131237,7.89612888562609e-05,0.00146844426738658,0.00119837557007303,3175,"tags=45%, list=24%, signal=35%","DYNLL1/CDCA8/BUB1/BIRC5/PLK1/CLASP1/CDC20/BUB1B/AURKB/UBE2D1/ZWINT/SKA1/SKA2/SEH1L/PPP2CB/NUP98/AHCTF1/ANAPC5/PPP1CC/KIF2C/ANAPC11/CENPE/CENPU/ZWILCH/CENPN/CENPO/PMF1/RANBP2/PPP2R1B/NUF2/UBE2C/NUDC/KIF18A/CENPM/KNTC1/CENPA/MAPRE1/CLASP2/DYNC1I2/CENPL/MAD2L1/SPC25/PPP2R5A/CDC27/ZW10/XPO1/CLIP1"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",55,0.515434910036193,1.96946741300429,0.000105199039889218,0.00192761770149949,0.00157310019400905,1160,"tags=29%, list=9%, signal=27%","CDK1/CCNB1/UBE2V2/YWHAG/HUS1/CCNA2/YWHAE/CDC25C/EXO1/TOPBP1/SFN/RPA1/BARD1/RAD17/BLM/UIMC1"
"REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS","REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS",14,0.764916868391885,2.1253106142897,0.000109033971791822,0.00196893230221175,0.0016068164264058,1741,"tags=64%, list=13%, signal=56%","FOXM1/CCNB1/CCNB2/CDC25A/PLK1/CDC25C/MYBL2/LIN9/LIN54"
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM",28,0.634556160925101,2.08281679762663,0.000118917486982802,0.00208691815183904,0.00170310292698869,2238,"tags=46%, list=17%, signal=39%","SDC1/GPC3/SDC4/B4GALT1/SDC2/HEXB/VCAN/CHSY1/AGRN/HEXA/SDC3/LUM/SLC26A2"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",163,0.378714219748743,1.74448883746698,0.00011891207258967,0.00208691815183904,0.00170310292698869,3658,"tags=37%, list=27%, signal=28%","SLC7A2/SLC8A1/SLC11A1/SLC4A2/SLC22A15/SLC43A2/SLC6A6/SLCO4A1/SLC36A1/SLC16A3/SLC2A3/SLC39A14/SLC9A8/SLC1A3/SLC1A5/SLC39A8/SLC35D2/SLC7A5/SLC25A10/SLC24A4/SLC7A8/SLC38A2/BSG/SLC39A6/SLC22A18/SLC7A11/SLC29A2/SLC35A2/SLC2A1/SLC16A1/SLC25A18/SLCO4C1/SLC15A3/SLC9A1/SLC26A2/SLC29A3/SLC35C1/SLC7A10/SLC25A29/SLC12A6/PDZD11/SLC30A3/SLC31A1/SLC43A1/SLC2A8/SLC2A9/SLC15A4/SLC6A12/SLC6A11/SLC2A14/SLCO3A1/SLC39A3/SLC20A2/SLC39A1/SRI/ARL2BP/SLC7A1/SLC30A10/SLC9A9/SLC7A7/SLC1A4"
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",433,0.297712202273834,1.52289596095186,0.000129316253151758,0.00223788960315404,0.00182630848749413,2533,"tags=27%, list=19%, signal=23%","IGF2/FOSB/FGFR3/EREG/UBB/HGS/FN1/NCBP2/GRB10/TNS3/MAPK14/TRIB1/MKNK1/MMP9/SPRY2/WASF1/ATP6V1D/RAC1/EGR3/SGK1/ITGAV/FLT3/THBS1/VAV1/FOSL1/DNM2/HSP90AA1/VEGFA/APH1B/STMN1/AP2A2/HBEGF/ATP6V1B2/MTOR/LAMC1/PAK1/ATP6V1E1/PSEN1/LAMA5/PTPN12/PTPRF/ID1/PCSK6/NCKAP1/PPP2CB/AREG/TRIB3/IGF1/COL5A2/PRKACA/RANBP9/NRG1/GAB1/SOCS1/ELMO2/MET/PTPRU/PSENEN/PRKCD/SPRED2/INSR/MEF2A/EGR1/SRC/DUSP6/BRK1/RIT1/PDGFRB/SPHK1/COL2A1/CDK5/HGF/MAPKAPK3/WASF2/MST1/CLTC/ATP6V1F/SPRY1/SRF/FES/PAK2/LYN/NRAS/PPP2R1B/ATP6V1A/ATP6V0B/ITPR3/LAMB3/RPS6KA1/HIF1A/F3/VAV2/NCF4/BCAR1/RALB/RANBP10/STAT5B/POLR2K/DLG4/ID3/THBS4/APOE/GAB2/ATP6V0A2/IRS1/NRP2/PXN/CHEK1/NCSTN/ATP6V0A1/SPP1/ADAM10/PRDM1/EGFR/RBFOX2/FOS/EPS15/CTNNA1"
"REACTOME_DISEASES_OF_METABOLISM","REACTOME_DISEASES_OF_METABOLISM",187,0.351243732270547,1.65923674223383,0.000158653957630288,0.00270798398914163,0.00220994553815224,2403,"tags=27%, list=18%, signal=22%","SDC1/PPP1R3C/GPC3/UBB/TCN2/IDH1/SDC4/ADAMTS2/GBE1/PMM2/B4GALT1/SDC2/THBS1/PNP/HEXB/ALG8/VCAN/CHSY1/AGRN/TBXAS1/DAG1/SGSH/DLD/RFT1/CTSA/CYP1B1/CSF2RB/PC/GAA/FDXR/HEXA/BCKDK/GALNS/MAOA/GNS/CFP/CYP27B1/SDC3/C1GALT1C1/GYG1/MCCC2/AHCY/TALDO1/HGSNAT/LUM/PAH/SLC26A2/GALE/BTD/NUS1"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",262,-0.302913917530067,-1.54937429058184,0.000163813898658201,0.0027582718611908,0.0022509847240942,3605,"tags=37%, list=27%, signal=28%","HNRNPA3/MAGOH/NUP88/POLR2E/DDX39A/LSM6/CWC27/HTATSF1/THOC7/SRSF11/BCAS2/PRPF38A/SARNP/GTF2F1/NUP43/PPIG/POLR2L/FAM50A/HNRNPA1/METTL14/WDR70/POLR2I/ZNF830/SART1/RBM5/CCAR1/SNRPD3/RAE1/SNRPE/CSTF1/PCF11/SNW1/AAAS/SRSF9/SF3B5/SNRPB2/PRPF4/CRNKL1/DHX38/DHX9/SAP18/PCBP1/POLR2D/SNRNP35/CDC5L/DNAJC8/HNRNPF/PRPF18/NXF1/RBMX2/USP39/PQBP1/DHX8/CSTF3/POM121/CWC15/CSTF2T/SF3A2/HNRNPH1/SRSF5/POLR2J/LUC7L3/CPSF7/NUDT21/SRRM1/HNRNPM/SNRPF/ZCRB1/CPSF6/CHERP/SF3B3/RBM22/CCDC12/ISY1/XAB2/SNRNP40/PPIL4/LSM5/PUF60/CPSF4/PRKRIP1/PDCD7/PRPF8/ALYREF/NUP210/U2AF2/ZMAT2/DDX42/PTBP1/SNRPD2/RNF113A/PCBP2/SF1/PPIE/IK/GCFC2/CACTIN"
"REACTOME_G2_M_CHECKPOINTS","REACTOME_G2_M_CHECKPOINTS",113,0.406769117486612,1.78833343690981,0.000175672692143644,0.00291850899214641,0.0023817518682212,1231,"tags=26%, list=9%, signal=24%","MCM2/UBB/CDK1/CCNB1/CCNB2/CDC25A/CDC6/UBE2V2/YWHAG/HUS1/CCNA2/GTSE1/ORC6/YWHAE/CDC25C/EXO1/TOPBP1/SFN/MCM3/PSMB5/RPA1/BARD1/RAD17/BLM/UIMC1/CDC45/PSMA2/MCM4/PSMC3"
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX","REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX",15,0.74455238878074,2.08735055635185,0.000179045026647259,0.00293539609476953,0.0023955331820118,881,"tags=47%, list=7%, signal=44%","CDK1/CCNB1/YWHAG/CCNA2/YWHAE/CDC25C/SFN"
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",27,0.629378721674191,2.06903889887736,0.000185129982003798,0.00299146355962137,0.00244128900785186,596,"tags=26%, list=4%, signal=25%","ACSL1/ELOVL2/SCD/ACSL4/ACSL3/FASN/ACLY"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",164,0.368089984139874,1.69861837069287,0.000187266579173729,0.00299146355962137,0.00244128900785186,1552,"tags=24%, list=12%, signal=21%","TUBB2B/DYNLL1/NSF/TFG/COPB2/TUBB2A/B4GALT1/GBF1/CD55/KDELR2/TUBB3/TBC1D20/MAN1A1/SEC24A/ARF4/F5/TUBA1C/B4GALT5/AREG/SCFD1/TUBB4B/TUBB6/COPB1/CAPZA1/CSNK1D/MAN1A2/MAN2A1/SEC16A/B4GALT2/DCTN2/LMAN1/RAB1A/ARF1/SEC23A/SEC22A/PPP6R3/KDELR1/COPA/SPTBN1"
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",90,0.426595614516922,1.79365389336893,0.000191695180708243,0.00302344550838571,0.00246738900152116,2238,"tags=32%, list=17%, signal=27%","SDC1/GPC3/SDC4/B4GALT1/SDC2/HEXB/VCAN/B4GALT5/SLC35D2/CHSY1/AGRN/SGSH/CHPF/B4GALT2/HPSE/ST3GAL6/HEXA/GALNS/CHST15/GNS/DSE/SDC3/HGSNAT/HMMR/XYLT2/LUM/HYAL2/SLC9A1/SLC26A2"
"REACTOME_SENSORY_PERCEPTION","REACTOME_SENSORY_PERCEPTION",124,0.394840652808776,1.75119823801772,0.000199918959166372,0.00311373778901625,0.00254107519150942,2392,"tags=31%, list=18%, signal=25%","APOA2/TTR/SDC1/GPC3/RBP4/APOC3/LDLR/SDC4/SDC2/PLCB2/AKR1C1/DHRS9/KCNJ2/LRP8/AGRN/FNTB/ATP2B2/CAPZA1/APOB/GSN/ATP2B1/OTOF/TPRN/SPTBN1/APOA1/PLB1/SDC3/ITPR3/LRP1/SCN1B/MYO7A/SYN1/APOE/GRK4/EPB41L1/CHRNA10/EBF1/TWF1"
"REACTOME_GAP_JUNCTION_ASSEMBLY","REACTOME_GAP_JUNCTION_ASSEMBLY",18,0.710087696641117,2.08280982935986,0.00021725318355916,0.00330118861847211,0.0026940510310417,1937,"tags=50%, list=14%, signal=43%","TUBB2B/GJB1/TUBB2A/TUBB3/TUBA1C/TUBB4B/TUBB6/TUBA1B/GJB6"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",217,0.346529601223334,1.66362746725972,0.000215533516583378,0.00330118861847211,0.0026940510310417,2455,"tags=25%, list=18%, signal=21%","SERPINE1/IGF2/FGA/F2/FGG/ALB/FN1/MAPK14/AHSG/SRGN/RAC1/LHFPL2/THBS1/ORM1/VAV1/STX4/TF/VEGFA/PLEK/ADRA2B/CLU/GNA15/SERPING1/F5/FGB/F13A1/FERMT3/ANXA5/IGF1/PROS1/HSPA5/QSOX1/GNAI3/RHOG/PRKCD/SRC/HGF/APOA1/LYN/ACTN1/ITPR3/GNG5/GNA14/VAV2/GNB2/BCAR1/TOR4A/LAMP2/LGALS3BP/DGKZ/SCCPDH/GNAQ/CALU/GP6/ITGA2B"
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS",47,0.518295230124929,1.91743819182791,0.000247550838191111,0.00371624511308583,0.00303277247549287,1778,"tags=32%, list=13%, signal=28%","SPINK1/KRT19/VTN/FOXA2/FN1/LAMC1/LAMA5/ANXA3/CA2/COL5A2/PROM1/RNASE1/COL2A1/SHH/LAMB3"
"REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","REACTOME_G1_S_SPECIFIC_TRANSCRIPTION",27,0.623773942022778,2.05061357447561,0.000252857125009333,0.00375071402097177,0.00306090203958666,1741,"tags=48%, list=13%, signal=42%","RRM2/TYMS/CDK1/E2F1/CDC25A/CDC6/CDT1/TK1/CCNE1/CDC45/LIN9/FBXO5/LIN54"
"REACTOME_ECM_PROTEOGLYCANS","REACTOME_ECM_PROTEOGLYCANS",49,0.507492844440117,1.87845588978732,0.000288163993670531,0.00422414513074684,0.00344726214099979,3041,"tags=51%, list=23%, signal=40%","SERPINE1/VTN/FN1/ITGAX/ITGB5/ITGAV/LAMC1/LAMA5/VCAN/AGRN/DAG1/COL5A2/COL2A1/ITGA9/ITGA7/LUM/ITGA2B/MATN3/LRP4/LAMB1/COL9A3/ITGA2/LAMB2/TGFB2/LAMA4"
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",115,0.39992370237114,1.75584125079293,0.000299930424181931,0.00434550358756612,0.00354630097625147,3092,"tags=37%, list=23%, signal=29%","TUBB2B/DYNLL1/KLC1/NSF/COPB2/TUBB2A/GBF1/KDELR2/TUBB3/KIF4A/ARF4/TUBA1C/RAB3GAP1/TUBB4B/TUBB6/COPB1/CAPZA1/DCTN2/KIF2C/KIF22/RAB1A/ARF1/CENPE/RAB18/KDELR1/COPA/KIF13B/GALNT2/TUBA1B/PAFAH1B2/KIF18A/KIF20A/KIF11/KLC4/ARFGAP2/PAFAH1B3/NAPG/DYNC1I2/SURF4/TMED9/TMED7/ZW10/KDELR3"
"REACTOME_SYNDECAN_INTERACTIONS","REACTOME_SYNDECAN_INTERACTIONS",24,0.636537050433256,2.01968448045468,0.000341672812173352,0.0048933830341149,0.00399341726024752,1731,"tags=46%, list=13%, signal=40%","SDC1/VTN/SDC4/FN1/ITGB5/ITGAV/SDC2/THBS1/COL5A2/ACTN1/SDC3"
"REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE","REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE",64,0.462402997527337,1.82909171171463,0.000393773337071754,0.00557547247717506,0.00455006033027888,966,"tags=25%, list=7%, signal=23%","TUBB2B/RAC1/TUBB2A/TUBB3/STX4/YWHAG/TUBA1C/RHOQ/YWHAE/TUBB4B/RAB13/TUBB6/SFN/RALGAPA2/EXOC1/RAB10"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",20,0.661375124307063,1.98465811514666,0.000412065834074626,0.00575546797933758,0.00469695198786864,1158,"tags=35%, list=9%, signal=32%","TUBB2B/TUBB2A/TUBB3/TUBA1C/TUBB4B/TUBB6/CAMKK2"
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA","REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",109,0.40093967001432,1.75341873515653,0.000415724011348621,0.00575546797933758,0.00469695198786864,1244,"tags=20%, list=9%, signal=18%","ACSL1/APOA2/PLIN2/FABP1/G0S2/HMGCS1/AGT/ANGPTL4/TXNRD1/NCOR2/PPARG/HMGCR/FAM120B/HELZ2/ME1/CDK8/TRIB3/AHR/SMARCD3/ALAS1/ABCA1/RGL1"
"REACTOME_IRAK4_DEFICIENCY_TLR2_4","REACTOME_IRAK4_DEFICIENCY_TLR2_4",17,0.700018199914557,1.99561025587715,0.00051894829205972,0.00710559969127924,0.00579877443759039,751,"tags=47%, list=6%, signal=44%","TLR2/FGA/FGG/TLR4/MYD88/S100A8/FGB/CD14"
"REACTOME_KINESINS","REACTOME_KINESINS",44,0.528731472885055,1.92259763226342,0.000536884651164644,0.0072712856016429,0.00593398824971449,2521,"tags=39%, list=19%, signal=31%","TUBB2B/KLC1/TUBB2A/TUBB3/KIF4A/TUBA1C/TUBB4B/TUBB6/KIF2C/KIF22/CENPE/KIF13B/TUBA1B/KIF18A/KIF20A/KIF11/KLC4"
"REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",14,0.728275813571469,2.02350396582041,0.000579999670952245,0.00768808074474997,0.00627412857939382,821,"tags=43%, list=6%, signal=40%","SDC1/GPC3/SDC4/SDC2/VCAN/AGRN"
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",40,0.538866499801485,1.90136672931772,0.000575437681140147,0.00768808074474997,0.00627412857939382,1731,"tags=32%, list=13%, signal=28%","SDC1/GPC3/SDC4/SDC2/HEXB/VCAN/CHSY1/AGRN/CHPF/HEXA/CHST15/DSE/SDC3"
"REACTOME_CO_INHIBITION_BY_PD_1","REACTOME_CO_INHIBITION_BY_PD_1",18,-0.65951174556002,-1.96643242970988,0.000634088362351006,0.00822993853634743,0.00671633068016526,3005,"tags=61%, list=22%, signal=47%","HLA-DQB1/HLA-DQA1/LCK/CD247/CD3D/PDCD1/CD4/CD3G/HLA-DRB5/HLA-DRA/CD3E"
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",139,0.36860095001521,1.65928961516801,0.000631173471735422,0.00822993853634743,0.00671633068016526,1552,"tags=24%, list=12%, signal=21%","TUBB2B/DYNLL1/NSF/TFG/COPB2/TUBB2A/GBF1/CD55/KDELR2/TUBB3/TBC1D20/SEC24A/ARF4/F5/TUBA1C/AREG/SCFD1/TUBB4B/TUBB6/COPB1/CAPZA1/CSNK1D/SEC16A/DCTN2/LMAN1/RAB1A/ARF1/SEC23A/SEC22A/PPP6R3/KDELR1/COPA/SPTBN1"
"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS","REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS",24,0.621265170098341,1.97122794571127,0.000645101208809061,0.00828655779562979,0.00676253681724962,1908,"tags=42%, list=14%, signal=36%","TUBB2B/RAC1/TUBB2A/IQGAP1/TUBB3/TUBA1C/TUBB4B/TUBB6/TUBA1B/CDH1"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",133,0.364199246543672,1.63043355075014,0.00065219199094397,0.00829215531343048,0.00676710486844119,1741,"tags=29%, list=13%, signal=25%","MCM2/UBB/RRM2/TYMS/CDK1/E2F1/CDKN2B/CCNB1/E2F2/CDC25A/CDC6/CDT1/CCND1/TK1/CCNE1/TOP2A/CDKN1A/CCNA2/ORC6/PPP2CB/MYBL2/E2F3/MCM3/RB1/PSMB5/RPA1/CDC45/PSMA2/MCM4/PSMC3/GMNN/LIN9/SRC/MCM10/LYN/FBXO5/PPP2R1B/LIN54"
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES","REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES",84,0.42054100593164,1.7397285182909,0.000690070423542974,0.00868512876499541,0.00708780466924522,1116,"tags=21%, list=8%, signal=20%","TUBB2B/DYNLL1/CDK1/PLK1/CLASP1/TUBB2A/TUBB3/YWHAG/HSP90AA1/TUBG1/TUBA1C/YWHAE/TUBB4B/TUBB6/PRKACA/PCM1/CSNK1D/DCTN2"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",60,0.453662034165408,1.76463276986237,0.00073155810275991,0.00893648427489066,0.00729293216992851,2623,"tags=42%, list=20%, signal=34%","APOA2/APOC3/UBB/LDLR/ALB/ANGPTL4/AP2A2/PCSK6/PRKACA/APOB/ABCA1/PCSK9/P4HB/APOBR/APOC1/CLTC/APOA1/SCARB1/HDLBP/APOE/NCEH1/CETP/BMP1/LIPG/MTTP"
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",102,0.398107595665875,1.71652835876872,0.000725689916825723,0.00893648427489066,0.00729293216992851,2044,"tags=32%, list=15%, signal=28%","UBB/JUN/NFKBIA/MAPK14/S100A12/TLR4/RELA/MYD88/PELI1/NFKB1/IKBIP/CD14/PPP2CB/NOD2/MAP2K6/NKIRAS1/MAP3K8/PELI2/MEF2A/CHUK/DUSP6/MAPKAPK3/IRAK2/IRF7/TLR7/TNIP2/NKIRAS2/PPP2R1B/RPS6KA1/NLRC5/RIPK2/ALPK1/FBXW11"
"REACTOME_M_PHASE","REACTOME_M_PHASE",319,0.301575739717974,1.50557142891005,0.000723870814205173,0.00893648427489066,0.00729293216992851,3201,"tags=34%, list=24%, signal=26%","TUBB2B/UBB/DYNLL1/CDCA8/CDK1/CCNB1/CCNB2/BUB1/BIRC5/PLK1/CLASP1/TUBB2A/PTTG1/CDC20/TUBB3/BUB1B/AURKB/YWHAG/HSP90AA1/UBE2D1/TUBG1/ZWINT/SKA1/LBR/TUBA1C/SKA2/SEH1L/YWHAE/PPP2CB/NUP98/ESPL1/TUBB4B/AHCTF1/NCAPH/TUBB6/ANAPC5/RB1/PRKACA/SMC2/PCM1/PSMB5/CSNK1D/PPP1CC/DCTN2/PSMA2/KIF2C/EMD/RAB1A/PSMC3/ANAPC11/GORASP2/CENPE/CENPU/NEK6/ZWILCH/CENPN/KPNB1/TMPO/CENPO/FBXO5/MAU2/CDCA5/PMF1/RANBP2/PPP2R1B/NUF2/CHMP3/RAB2A/UBE2C/TUBA1B/NCAPG/RAN/NUP35/NUMA1/PSMC2/NUDC/TUBGCP3/KIF18A/PSMB7/CENPM/KNTC1/CENPA/SMC3/PSMD11/KIF20A/CHMP4C/MAPRE1/CLASP2/PSMB3/DYNC1I2/CENPL/PSMA3/MAD2L1/SPC25/CDK5RAP2/POM121C/PSMC4/PPP2R5A/CDC27/PSMD12/NUP93/ZW10/SSNA1/XPO1/TNPO1/NCAPG2/CLIP1/SUMO1"
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","REACTOME_DEVELOPMENTAL_CELL_LINEAGES",62,0.461531169897424,1.80684129479885,0.0007706784934879,0.00932296507656236,0.00760833341552694,1778,"tags=27%, list=13%, signal=24%","SPINK1/KRT19/VTN/FOXA2/FN1/TFRC/LAMC1/LAMA5/ANXA3/CA2/COL5A2/PROM1/RNASE1/NUMB/COL2A1/SHH/LAMB3"
"REACTOME_L1CAM_INTERACTIONS","REACTOME_L1CAM_INTERACTIONS",81,0.424049410412433,1.74242818375322,0.000814064998356146,0.00975312488415152,0.00795938044951455,2497,"tags=37%, list=19%, signal=30%","TUBB2B/RAC1/ITGAV/TUBB2A/TUBB3/DNM2/KIF4A/AP2A2/SDCBP/LAMC1/PAK1/TUBA1C/TUBB4B/TUBB6/RANBP9/NUMB/SRC/CLTC/SPTBN1/RPS6KA1/VAV2/SPTB/SCN1B/TUBA1B/ITGA9/DLG4/NRP2/EPHB2/ITGA2B/EGFR"
