"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",325,0.294535887962418,1.46706157200671,0.00059863636041312,0.0116547016417929,0.0098952227338024,2564,"tags=30%, list=19%, signal=25%","SGK1/JUN/RHEB/FAS/BCL6/TAF13/CDKN1A/CYCS/CCNB1/DDIT4/CDK1/PMAIP1/PRDM1/GLS/CCNA2/CCNT2/PLK3/HIPK1/HUS1/RGCC/MLH1/AURKB/GADD45A/PCNA/CCNA1/PPP2CB/NDUFA4/MDM2/E2F1/RICTOR/CDK13/NBN/TPX2/POLR2K/ATF2/TNFRSF10C/YWHAE/TNFRSF10B/TXN/E2F8/COX7B/JMY/RBBP8/PTEN/G6PD/PRMT1/TCEA1/SETD9/COX5B/BARD1/TP53INP1/BIRC5/RAD50/LAMTOR3/MAPK14/PRKAG2/MTOR/DNA2/BID/SCO2/TAF9/PPP2R1B/CCNG1/TXNRD1/MTA2/AKT1/CCNH/CCNE1/PIP4K2C/YWHAG/COX7A2/TAF4B/TP53BP2/FANCI/CTDP1/TOP3A/EP300/CHEK1/AURKA/TOPBP1/FANCC/MAPKAP1/PPP2CA/CNOT2/EXO1/CCNK/BLM/UBB/FOS/ELL/IGFBP3/ATR/TAF4/BRPF3/E2F4/COX6B1/AGO2/PERP"
"REACTOME_RHO_GTPASE_EFFECTORS","REACTOME_RHO_GTPASE_EFFECTORS",238,0.310005767610039,1.49000035507625,0.00061892219729756,0.0118642624281963,0.0100731466928591,2714,"tags=30%, list=20%, signal=25%","SRC/ACTR3/CENPU/KLC1/S100A8/CDCA8/DYNLL1/BUB1/SEH1L/LIMK2/ZWINT/PLK1/CLASP2/AURKB/PPP2CB/BUB1B/WASF1/CENPE/RANBP2/AHCTF1/RHOQ/YWHAE/DVL3/KDM1A/NUP160/PKN2/NUP98/PMF1/CDC20/TUBB6/CENPA/SKA2/IQGAP1/BIRC5/MAPK14/PRKCD/CENPN/PAK2/CENPM/PPP2R1B/NUF2/MYL9/CENPL/YWHAG/PRC1/KIF2C/RAC2/CLIP1/RHOG/CLASP1/SPC25/TUBB3/SKA1/MAD2L1/PPP2CA/PPP1CB/CDC42/NCF2/NUP107/MAPRE1/ITGB1/NUDC/ABI1/RTKN/PAFAH1B1/KIF14/ABL1/TUBB2A/WASF2/KIF2A/RCC2/PFN2"
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY","REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY",101,0.396916738604159,1.67161805716527,0.000711472341911101,0.013399102277853,0.0113762759054171,2388,"tags=36%, list=18%, signal=30%","TLR2/SDC1/HERC5/EIF2AK2/TLR4/ISG15/TLR7/IFIH1/TRIM25/TYK2/OAS2/SDC4/SPCS1/LY96/HSP90AA1/MED13L/BECN1/AGRN/CDK8/UBE2L6/CD14/MED6/SDC2/SPCS2/SDC3/EP300/MED25/IFNB1/PPP1CB/PPP1CA/CX3CR1/UBB/MED19/CLEC4M/MED13/JAK1"
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",205,0.327645464535804,1.55093857092886,0.00072049747400975,0.013399102277853,0.0113762759054171,2679,"tags=36%, list=20%, signal=29%","UBE2D1/CCNB1/CENPU/CCNB2/CDK1/CDCA8/DYNLL1/BUB1/SEH1L/FBXO5/TMPO/ZWINT/PLK1/CLASP2/AURKB/PPP2CB/ESPL1/BUB1B/CENPE/RANBP2/AHCTF1/PSMC2/NUP160/PSMA3/CHMP2B/NUP98/PDS5A/PMF1/CDC20/PSMD12/UBE2C/TUBB6/CDCA5/PSMA2/NUP54/SMC3/CENPA/PTTG1/ANAPC1/SKA2/ANKLE2/BIRC5/PSMD14/CENPN/CENPM/PPP2R1B/NUF2/CENPL/PSMD11/KIF2C/CLIP1/CLASP1/SUMO1/SPC25/TUBB3/SKA1/PSMB3/MAD2L1/PPP2CA/CDC27/VRK1/UBB/NUP107/NUP205/MAPRE1/NUDC/PAFAH1B1/ANAPC10/TNPO1/LBR/TUBB2A/KIF2A/RCC2"
"REACTOME_INTERLEUKIN_1_SIGNALING","REACTOME_INTERLEUKIN_1_SIGNALING",98,0.392570243972308,1.63997229852691,0.000795726420852821,0.0145205613018117,0.0123284312818457,2424,"tags=37%, list=18%, signal=30%","MYD88/NFKB1/NFKB2/IRAK2/NFKBIA/IL1RN/IL1B/RIPK2/UBE2N/S100A12/PELI1/TNIP2/IL1RAP/IL1A/IL1R1/FBXW11/IL1R2/PSMC2/PSMA3/PSMD12/PSMA2/MAP3K8/PSMD14/NOD2/TAB3/PSMD11/USP14/PELI2/PSMB3/USP18/NFKBIB/NKIRAS1/UBB/SQSTM1/ALPK1/MAP2K1"
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",161,0.343461925091398,1.56601686460697,0.000804108129875608,0.0145205613018117,0.0123284312818457,2679,"tags=37%, list=20%, signal=30%","UBE2D1/CENPU/CDCA8/DYNLL1/BUB1/SEH1L/ZWINT/PLK1/CLASP2/AURKB/PPP2CB/ESPL1/BUB1B/CENPE/RANBP2/AHCTF1/PSMC2/NUP160/PSMA3/NUP98/PDS5A/PMF1/CDC20/PSMD12/UBE2C/TUBB6/CDCA5/PSMA2/SMC3/CENPA/PTTG1/ANAPC1/SKA2/BIRC5/PSMD14/CENPN/CENPM/PPP2R1B/NUF2/CENPL/PSMD11/KIF2C/CLIP1/CLASP1/SPC25/TUBB3/SKA1/PSMB3/MAD2L1/PPP2CA/CDC27/UBB/NUP107/MAPRE1/NUDC/PAFAH1B1/ANAPC10/TUBB2A/KIF2A/RCC2"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA","REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",64,0.450043953112585,1.75495062661285,0.000958571178590655,0.0170625669789137,0.0144866772102798,596,"tags=23%, list=4%, signal=23%","HERC5/UBE2D1/NFKB1/NFKB2/NFKBIA/ISG15/IFIH1/TRIM25/S100A12/IRF7/TANK/DHX58/TBK1/TNFAIP3/SIKE1"
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION","REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",27,0.566960415554717,1.87913159267171,0.00106583719330548,0.0187046921529384,0.0158808951708229,1599,"tags=44%, list=12%, signal=39%","CCNB1/CCNB2/CDK1/HJURP/CCNA2/FOXM1/PLK1/CCNA1/PPP2CB/CDC25A/PPP2R1B/CCNH"
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE",108,0.387278599142442,1.65808249381604,0.00108492330726578,0.0187752005674051,0.0159407591199139,2424,"tags=36%, list=18%, signal=30%","TLR2/JUN/MYD88/NFKB1/NFKB2/TLR4/IRAK2/NFKBIA/S100A8/RIPK2/UBE2N/S100A12/DUSP6/MEF2A/PELI1/TNIP2/PPP2CB/SOCS1/FBXW11/ATF2/LY96/CD36/MAP3K8/CD14/MAPK14/NOD2/TAB3/DUSP4/PPP2R1B/USP14/PELI2/PPP2CA/USP18/NFKBIB/NKIRAS1/UBB/FOS/ALPK1/MAP2K1"
"REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING","REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING",19,0.632012185955676,1.88294799555831,0.00111326619392809,0.0190017764059507,0.0161331294145311,1335,"tags=26%, list=10%, signal=24%","EREG/NRAS/PTPN12/HBEGF/PRKCD"
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM","REACTOME_DISEASES_OF_IMMUNE_SYSTEM",31,0.557400458870294,1.89958554781477,0.00117465866572633,0.0196061474119093,0.0166462601579529,1276,"tags=35%, list=10%, signal=32%","TLR2/MYD88/NFKB1/NFKB2/TLR4/NFKBIA/S100A8/TLR7/LY96/CD36/CD14"
"REACTOME_M_PHASE","REACTOME_M_PHASE",319,0.285353951368003,1.42186273801639,0.00118014530970561,0.0196061474119093,0.0166462601579529,2789,"tags=31%, list=21%, signal=25%","UBE2D1/CCNB1/RAB1A/CENPU/CCNB2/CDK1/CDCA8/RB1/DYNLL1/BUB1/SEH1L/FBXO5/TMPO/ARPP19/ZWINT/PLK1/CLASP2/AURKB/PPP2CB/ESPL1/BUB1B/NUMA1/CENPE/RANBP2/CSNK1D/AHCTF1/YWHAE/HAUS2/HSP90AA1/PSMC2/NCAPH/NUP160/MAU2/PSMA3/CHMP2B/NUP98/PDS5A/PMF1/CDC20/PSMD12/UBE2C/TUBB6/MASTL/CDCA5/PSMA2/NUP54/SMC3/CENPA/PTTG1/ANAPC1/SKA2/ANKLE2/BIRC5/PSMD14/CENPN/CENPM/NCAPG/PPP2R1B/NUF2/CENPL/YWHAG/PSMD11/KIF2C/TUBG1/CNEP1R1/CLIP1/CLASP1/SUMO1/SPC25/SMC2/TUBB3/SKA1/PSMB3/MAD2L1/PPP2CA/CDC27/NUP153/NIPBL/VRK1/UBB/SFI1/NUP107/NUP205/MAPRE1/HAUS1/DCTN1/NUDC/PAFAH1B1/ANAPC10/TUBGCP5/TNPO1/LBR/TUBB2A/KIF2A/NEK7/RCC2/KIF23/SMC4/PLK4/TUBA1C"
"REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS","REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS",14,0.687028919140172,1.84832355469228,0.00128552124044763,0.0210757824420756,0.0178940283469511,3252,"tags=71%, list=24%, signal=54%","CCNB1/CCNB2/MYBL2/FOXM1/PLK1/CDC25A/EP300/LIN54/CENPF/CDC25C"
"REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION","REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",17,-0.643127536898271,-1.87044059242266,0.001348758541109,0.0212154683211594,0.0180126262251965,1356,"tags=47%, list=10%, signal=42%","CARS2/FARS2/YARS2/HARS2/TARS2/PARS2/IARS2/EARS2"
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES","REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES",35,0.525904931347776,1.83504225018817,0.00137228676532114,0.0212154683211594,0.0180126262251965,779,"tags=34%, list=6%, signal=32%","NFKB1/IRAK2/NFKBIA/NLRP3/TLR7/IFIH1/NMI/TRIM25/KPNA2/TBK1/SIKE1/BST2"
"REACTOME_RSV_HOST_INTERACTIONS","REACTOME_RSV_HOST_INTERACTIONS",78,0.43046025119365,1.74954293854893,0.00131110891385062,0.0212154683211594,0.0180126262251965,2388,"tags=40%, list=18%, signal=33%","TLR2/SDC1/HERC5/EIF2AK2/TLR4/ISG15/TLR7/IFIH1/TRIM25/TYK2/OAS2/SDC4/LY96/MED13L/BECN1/AGRN/CDK8/UBE2L6/CD14/MED6/SDC2/SDC3/EP300/MED25/IFNB1/CX3CR1/UBB/MED19/CLEC4M/MED13/JAK1"
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",65,0.437301891785569,1.70983353205251,0.00134326835518944,0.0212154683211594,0.0180126262251965,2292,"tags=29%, list=17%, signal=24%","EREG/SRC/AREG/S1PR3/GNG5/NRAS/SPHK1/GNAI3/HBEGF/FOXO3/HSP90AA1/GNB2/PRMT1/ESR2/AKT1/MMP9/GNGT2/ZDHHC21/FOS"
"REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING",145,0.344651213345271,1.5428441124323,0.00137917570948147,0.0212154683211594,0.0180126262251965,2343,"tags=28%, list=17%, signal=23%","EREG/FOSB/NRIP1/JUN/SRC/AREG/S1PR3/GNG5/NRAS/SPHK1/GNAI3/KPNA2/DDX5/GTF2A2/HBEGF/EBAG9/POLR2K/FOXO3/ATF2/GTF2A1/KDM1A/HSP90AA1/GNB2/PRMT1/SMC3/TLE3/ESR2/RUNX1/AKT1/FOXA1/MMP9/EP300/USF2/MYC/GNGT2/POU2F1/ZDHHC21/FOS/FKBP5/KAT2B"
"REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION","REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION",18,0.666559535168581,1.96021586780497,0.00141262559360899,0.0214650181663025,0.0182245022025293,1335,"tags=39%, list=10%, signal=35%","SRC/NRAS/SPHK1/ITPR3/VEGFA/ITPR2/PRKCD"
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION","REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",22,0.610395989471078,1.89641357423854,0.00153767542802344,0.022506495296902,0.0191087503365604,433,"tags=27%, list=3%, signal=26%","NFKB1/NFKB2/NFKBIA/IFIH1/TRIM25/S100A12"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION","REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",64,0.439433263522052,1.71357414278963,0.00152800426467732,0.022506495296902,0.0191087503365604,1307,"tags=23%, list=10%, signal=21%","FCGR1A/SRC/IL6/GNG5/ITPR3/GNAI3/IL10/LYN/CYSLTR1/ADORA2B/GNB2/ITPR2/FYN/RHBDF2/MAPK14"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",55,0.452587171515647,1.71311865949104,0.00155341781342983,0.022506495296902,0.0191087503365604,3272,"tags=47%, list=24%, signal=36%","CCNB1/CDK1/UBE2N/CCNA2/HUS1/CCNA1/NBN/YWHAE/RBBP8/BARD1/RAD50/DNA2/YWHAG/TOP3A/CHEK1/TOPBP1/RNF168/PIAS4/EXO1/BLM/ATR/RMI2/HERC2/RPA1/CDC25C/TP53"
"REACTOME_SIGNALING_BY_NTRKS","REACTOME_SIGNALING_BY_NTRKS",115,0.370417051997185,1.59135167379499,0.00151480440902091,0.022506495296902,0.0191087503365604,1490,"tags=22%, list=11%, signal=19%","SGK1/FOSB/RRAD/NAB2/TRIB1/SRC/FOSL1/NRAS/EGR2/EGR3/F3/DUSP6/MEF2A/VGF/PPP2CB/ID2/NAB1/ATF2/RAP1A/EGR1/PTPN11/FYN/MAPK14/DUSP4/PPP2R1B"
"REACTOME_GAB1_SIGNALOSOME","REACTOME_GAB1_SIGNALOSOME",16,0.674770302518791,1.90427341100885,0.00194462819903573,0.0278506521379141,0.02364611421695,1081,"tags=38%, list=8%, signal=35%","EREG/SRC/AREG/HBEGF/PAG1/PTPN11"
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION","REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",23,0.584570316368936,1.85238119382284,0.00231273658071551,0.032746247495131,0.0278026347322857,2424,"tags=61%, list=18%, signal=50%","DUSP1/IL6/CDK1/TYK2/DUSP2/DUSP6/PTPN11/DUSP8/DUSP5/DUSP4/IL6ST/JAK2/JAK1/MAP2K1"
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING","REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",13,0.706408930103901,1.88310031653146,0.00251093023353871,0.035153023269542,0.029846066052116,553,"tags=23%, list=4%, signal=22%","EREG/NRAS/HBEGF"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",217,0.309181066932458,1.47642159519345,0.00263520941845666,0.0364830103933,0.0309752686029116,2223,"tags=25%, list=17%, signal=21%","SERPINE1/SERPING1/SRC/LGALS3BP/GNG5/F2/ANXA5/FCER1G/PLEK/IGF1/SRGN/ITPR3/GNAI3/TIMP1/GNA15/LYN/VEGFA/LHFPL2/FAM3C/ADRA2B/GNAQ/TLN1/RAP1A/GAS6/STXBP3/GNB2/PTPN11/CD36/CLU/HGF/ITIH4/ITPR2/FYN/MAPK14/PRKCD/GP6/FERMT3/PHACTR2/RASGRP1/TEX264/GNA13/AKT1/APBB1IP/SCCPDH/F5/RAC2/RHOG/TBXA2R/LAMP2/GNGT2/VTI1B/VAV1/GP1BA/TGFB3/CDC42"
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1",20,0.623434719563873,1.88503267298816,0.00280657625311765,0.0384285056196109,0.0326270576562549,3736,"tags=55%, list=28%, signal=40%","SRC/GNG5/GNA15/GNAQ/GNB2/MAPK14/GNGT2/GNB4/GNB1/GNB5/GNB3"
"REACTOME_G2_M_CHECKPOINTS","REACTOME_G2_M_CHECKPOINTS",113,0.358199499082154,1.54110355120573,0.00292517630913864,0.0396170617520298,0.0336361806714454,2375,"tags=35%, list=18%, signal=29%","CCNB1/CDC6/CCNB2/CDK1/CDC45/UBE2N/CCNA2/GTSE1/HUS1/CCNA1/NBN/MCM2/MCM6/CDC25A/YWHAE/PSMC2/ORC6/PSMA3/RBBP8/PSMD12/PSMA2/BARD1/RAD50/PSMD14/DNA2/YWHAG/ORC1/PSMD11/TOP3A/CHEK1/TOPBP1/RNF168/MCM7/PSMB3/MCM10/PIAS4/EXO1/BLM/UBB/ATR"
"REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS","REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS",30,0.529546669493284,1.79318376942958,0.00297512918103302,0.0398603328985714,0.0338427258283892,2880,"tags=47%, list=21%, signal=37%","NFKB1/NFKBIA/NLRP3/STAT1/GNAQ/PIEZO1/ITGA5/CAPN2/PPP2R1B/PPP2CA/ITGAV/ITGB1/ABL1/RELA"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",249,0.288967179063835,1.39521273831586,0.00307763480727808,0.0407950315943456,0.0346363155802292,2276,"tags=25%, list=17%, signal=21%","DUSP1/EREG/JUN/SRC/AREG/RGL1/IL6/NRAS/CDK1/RANBP9/TYK2/CSF2RB/DUSP2/PDE6D/RAPGEF2/DUSP6/SPRED2/MAPK6/HBEGF/ARAF/PPP2CB/IL2RA/TLN1/SPTB/MAP3K11/FOXO3/RAP1A/PSMC2/PDGFRB/PSMA3/PSMD12/PTPN11/PSMA2/HGF/DUSP8/IQGAP1/FYN/LAMTOR3/PSMD14/DUSP5/PAK2/DAB2IP/SHOC2/DUSP4/RASGRP1/PPP2R1B/IL6ST/FLT3LG/PSMD11/JAK2/APBB1IP/FLT3/CAMK2D/CDC42EP3/PTPN7/MYC/PSMB3/PPP2CA/IL2RB/PPP1CB/CDC42/LYPLA1/UBB"
"REACTOME_SARS_COV_1_INFECTION","REACTOME_SARS_COV_1_INFECTION",132,-0.347733006799795,-1.5482393818268,0.00315237203634605,0.041345847971444,0.0351039766928286,1658,"tags=30%, list=12%, signal=26%","RPS23/ST6GALNAC4/UBE2I/RPS15A/CHMP4A/CHMP6/CHMP2A/PARP6/RPS19/RPS26/RPS2/BCL2L1/SFTPD/GANAB/PCBP2/RPS7/RPS11/SMAD4/RPS17/RPS14/EEF1A1/RPS20/RPS24/RPS5/RPS12/RPS21/RPS9/RPS27A/VHL/RPS10/RPS29/RPS8/UBA52/RPS16/RPS6/RPS3A/RPS3/RPS4X/RPS4Y1"
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS",139,0.331415815178268,1.48022703103829,0.00328064001573497,0.0425799735375601,0.0361517896470794,2553,"tags=29%, list=19%, signal=24%","SERPINE1/PPP1R15A/KLF16/UBE2D1/ACVR2A/HELLS/SKIL/STAT1/CDKN2B/TIMP1/UBE2M/CCNT2/PSENEN/GREM2/ACVR1C/USP15/NCSTN/INHBA/CDK8/ACVR1B/PPM1A/TCF4/APH1B/FSTL3/EP300/FSTL1/MYC/LTBP1/PPP1CB/PPP1CA/TGFB3/ACVR2B/CCNK/UBB/ITGAV/SMURF1/ITGB1/E2F4/YBX1/AGO2"
"REACTOME_NICOTINAMIDE_SALVAGE","REACTOME_NICOTINAMIDE_SALVAGE",11,0.711621723091217,1.82034166086082,0.0033167850731372,0.0426053010425666,0.0361732935268897,881,"tags=45%, list=7%, signal=43%","NAMPT/PARP14/PARP9/PARP8/PARP4"
"REACTOME_SIGNAL_AMPLIFICATION","REACTOME_SIGNAL_AMPLIFICATION",26,0.539665599090905,1.76903211158261,0.00337255301287448,0.0428796025922612,0.0364061845106214,2037,"tags=38%, list=15%, signal=33%","SRC/GNG5/GNAI3/GNA15/GNAQ/GNB2/MAPK14/GNA13/TBXA2R/GNGT2"
"REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION","REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION",26,0.537200508077997,1.76095150543103,0.00363632546434904,0.0457662780664536,0.0388570663654522,908,"tags=31%, list=7%, signal=29%","C3AR1/NFKB1/NFKB2/IL1B/NLRP3/P2RX4/IL1A/TXN"
"REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION","REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION",10,0.733038114701778,1.81415597945072,0.0038322481725575,0.0468135414020259,0.03974622717668,1114,"tags=50%, list=8%, signal=46%","GNA15/ACSL3/GNAQ/CD36/ACSL4"
"REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN","REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN",15,0.646278158778719,1.78217186351615,0.00376729481370059,0.0468135414020259,0.03974622717668,3450,"tags=60%, list=26%, signal=45%","FCER1G/LYN/FYN/GP6/GP1BA/ITGB1/GP9/ADAMTS13/ITGA2"
"REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI","REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI",85,0.387929674025469,1.59854188310598,0.00382764582116903,0.0468135414020259,0.03974622717668,2584,"tags=32%, list=19%, signal=26%","ADM/NFKB1/GNG5/NFKBIA/NLRP3/STAT1/RICTOR/GNAQ/TLN1/PIEZO1/ITGA5/PKN2/GNB2/CAPN2/FYN/MTOR/PPP2R1B/AKT1/PANX1/ADCY7/GNGT2/MAPKAP1/PPP2CA/ITGAV/ITGB1/CACNB3/ABL1"
"REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION","REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION",14,0.649623521254055,1.74769128717132,0.00406585902985375,0.0491850519533764,0.0417597171691672,503,"tags=36%, list=4%, signal=34%","CCNB1/RAB1A/CCNB2/CDK1/PLK1"
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42","REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42",15,0.640142899852862,1.76525331894749,0.00419787768686758,0.0499205791563859,0.0423842038119185,3736,"tags=67%, list=28%, signal=48%","GNG5/GNB2/ARHGEF6/GNGT2/CDC42/GNB4/GNB1/PAK1/GNB5/GNB3"
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",109,0.356216936460006,1.5280870927437,0.00420679037834713,0.0499205791563859,0.0423842038119185,2030,"tags=28%, list=15%, signal=24%","SRC/UBE2D1/NFKB1/NFKB2/NFKBIA/IL1B/CLEC7A/NRAS/UBA3/FCER1G/CLEC4E/ITPR3/UBE2N/UBE2M/LYN/FBXW11/PSMC2/PSMA3/PSMD12/PSMA2/ITPR2/FYN/PSMD14/PRKCD/TAB3/PAK2/PSMD11/PPP3CA/EP300/CLEC4D/PSMB3"
